# Lens 1: fiber d=8.0mm
# r_mm, sag_um
0.126211, -0.0919
0.126358, -0.0921
0.126506, -0.0923
0.126653, -0.0925
0.126800, -0.0927
0.126947, -0.0929
0.127094, -0.0930
0.127241, -0.0932
0.127388, -0.0934
0.127535, -0.0936
0.127682, -0.0938
0.127829, -0.0940
0.127977, -0.0941
0.128124, -0.0943
0.128271, -0.0945
0.128418, -0.0947
0.128565, -0.0949
0.128712, -0.0951
0.128859, -0.0953
0.129006, -0.0954
0.129153, -0.0956
0.129300, -0.0958
0.129448, -0.0960
0.129595, -0.0962
0.129742, -0.0964
0.129889, -0.0965
0.130036, -0.0967
0.130183, -0.0969
0.130330, -0.0971
0.130477, -0.0973
0.130624, -0.0975
0.130771, -0.0977
0.130919, -0.0978
0.131066, -0.0980
0.131213, -0.0982
0.131360, -0.0984
0.131507, -0.0986
0.131654, -0.0988
0.131801, -0.0989
0.131948, -0.0991
0.132095, -0.0993
0.132242, -0.0995
0.132390, -0.0997
0.132537, -0.0999
0.132684, -0.1001
0.132831, -0.1002
0.132978, -0.1004
0.133125, -0.1006
0.133272, -0.1008
0.133419, -0.1010
0.133566, -0.1012
0.133713, -0.1014
0.133861, -0.1016
0.134008, -0.1017
0.134155, -0.1019
0.134302, -0.1021
0.134449, -0.1023
0.134596, -0.1025
0.134743, -0.1027
0.134890, -0.1029
0.135037, -0.1030
0.135184, -0.1032
0.135332, -0.1034
0.135479, -0.1036
0.135626, -0.1038
0.135773, -0.1040
0.135920, -0.1042
0.136067, -0.1043
0.136214, -0.1045
0.136361, -0.1047
0.136508, -0.1049
0.136655, -0.1051
0.136803, -0.1053
0.136950, -0.1055
0.137097, -0.1057
0.137244, -0.1058
0.137391, -0.1060
0.137538, -0.1062
0.137685, -0.1064
0.137832, -0.1066
0.137979, -0.1068
0.138126, -0.1070
0.138274, -0.1072
0.138421, -0.1073
0.138568, -0.1075
0.138715, -0.1077
0.138862, -0.1079
0.139009, -0.1081
0.139156, -0.1083
0.139303, -0.1085
0.139450, -0.1087
0.139597, -0.1088
0.139745, -0.1090
0.139892, -0.1092
0.140039, -0.1094
0.140186, -0.1096
0.140333, -0.1098
0.140480, -0.1100
0.140627, -0.1102
0.140774, -0.1103
0.140921, -0.1105
0.141068, -0.1107
0.141216, -0.1109
0.141363, -0.1111
0.141510, -0.1113
0.141657, -0.1115
0.141804, -0.1117
0.141951, -0.1118
0.142098, -0.1120
0.142245, -0.1122
0.142392, -0.1124
0.142539, -0.1126
0.142687, -0.1128
0.142834, -0.1130
0.142981, -0.1132
0.143128, -0.1133
0.143275, -0.1135
0.143422, -0.1137
0.143569, -0.1139
0.143716, -0.1141
0.143863, -0.1143
0.144010, -0.1145
0.144158, -0.1147
0.144305, -0.1148
0.144452, -0.1150
0.144599, -0.1152
0.144746, -0.1154
0.144893, -0.1156
0.145040, -0.1158
0.145187, -0.1160
0.145334, -0.1162
0.145481, -0.1164
0.145629, -0.1165
0.145776, -0.1167
0.145923, -0.1169
0.146070, -0.1171
0.146217, -0.1173
0.146364, -0.1175
0.146511, -0.1177
0.146658, -0.1179
0.146805, -0.1180
0.146952, -0.1182
0.147100, -0.1184
0.147247, -0.1186
0.147394, -0.1188
0.147541, -0.1190
0.147688, -0.1192
0.147835, -0.1194
0.147982, -0.1195
0.148129, -0.1197
0.148276, -0.1199
0.148423, -0.1201
0.148571, -0.1203
0.148718, -0.1205
0.148865, -0.1207
0.149012, -0.1209
0.149159, -0.1210
0.149306, -0.1212
0.149453, -0.1214
0.149600, -0.1216
0.149747, -0.1218
0.149894, -0.1220
0.150042, -0.1222
0.150189, -0.1224
0.150336, -0.1226
0.150483, -0.1227
0.150630, -0.1229
0.150777, -0.1231
0.150924, -0.1233
0.151071, -0.1235
0.151218, -0.1237
0.151365, -0.1239
0.151513, -0.1241
0.151660, -0.1242
0.151807, -0.1244
0.151954, -0.1246
0.152101, -0.1248
0.152248, -0.1250
0.152395, -0.1252
0.152542, -0.1254
0.152689, -0.1256
0.152836, -0.1257
0.152984, -0.1259
0.153131, -0.1261
0.153278, -0.1263
0.153425, -0.1265
0.153572, -0.1267
0.153719, -0.1269
0.153866, -0.1270
0.154013, -0.1272
0.154160, -0.1274
0.154307, -0.1276
0.154455, -0.1278
0.154602, -0.1280
0.154749, -0.1282
0.154896, -0.1284
0.155043, -0.1285
0.155190, -0.1287
0.155337, -0.1289
0.155484, -0.1291
0.155631, -0.1293
0.155778, -0.1295
0.155926, -0.1297
0.156073, -0.1299
0.156220, -0.1300
0.156367, -0.1302
0.156514, -0.1304
0.156661, -0.1306
0.156808, -0.1308
0.156955, -0.1310
0.157102, -0.1312
0.157249, -0.1313
0.157397, -0.1315
0.157544, -0.1317
0.157691, -0.1319
0.157838, -0.1321
0.157985, -0.1323
0.158132, -0.1325
0.158279, -0.1326
0.158426, -0.1328
0.158573, -0.1330
0.158720, -0.1332
0.158867, -0.1334
0.159015, -0.1336
0.159162, -0.1338
0.159309, -0.1339
0.159456, -0.1341
0.159603, -0.1343
0.159750, -0.1345
0.159897, -0.1347
0.160044, -0.1349
0.160191, -0.1351
0.160338, -0.1352
0.160486, -0.1354
0.160633, -0.1356
0.160780, -0.1358
0.160927, -0.1360
0.161074, -0.1362
0.161221, -0.1364
0.161368, -0.1365
0.161515, -0.1367
0.161662, -0.1369
0.161809, -0.1371
0.161957, -0.1373
0.162104, -0.1375
0.162251, -0.1376
0.162398, -0.1378
0.162545, -0.1380
0.162692, -0.1382
0.162839, -0.1384
0.162986, -0.1386
0.163133, -0.1387
0.163280, -0.1389
0.163428, -0.1391
0.163575, -0.1393
0.163722, -0.1395
0.163869, -0.1397
0.164016, -0.1399
0.164163, -0.1400
0.164310, -0.1402
0.164457, -0.1404
0.164604, -0.1406
0.164751, -0.1408
0.164899, -0.1410
0.165046, -0.1411
0.165193, -0.1413
0.165340, -0.1415
0.165487, -0.1417
0.165634, -0.1419
0.165781, -0.1420
0.165928, -0.1422
0.166075, -0.1424
0.166222, -0.1426
0.166370, -0.1428
0.166517, -0.1430
0.166664, -0.1431
0.166811, -0.1433
0.166958, -0.1435
0.167105, -0.1437
0.167252, -0.1439
0.167399, -0.1441
0.167546, -0.1442
0.167693, -0.1444
0.167841, -0.1446
0.167988, -0.1448
0.168135, -0.1450
0.168282, -0.1451
0.168429, -0.1453
0.168576, -0.1455
0.168723, -0.1457
0.168870, -0.1459
0.169017, -0.1460
0.169164, -0.1462
0.169312, -0.1464
0.169459, -0.1466
0.169606, -0.1468
0.169753, -0.1469
0.169900, -0.1471
0.170047, -0.1473
0.170194, -0.1475
0.170341, -0.1477
0.170488, -0.1478
0.170635, -0.1480
0.170783, -0.1482
0.170930, -0.1484
0.171077, -0.1486
0.171224, -0.1487
0.171371, -0.1489
0.171518, -0.1491
0.171665, -0.1493
0.171812, -0.1495
0.171959, -0.1496
0.172106, -0.1498
0.172254, -0.1500
0.172401, -0.1502
0.172548, -0.1503
0.172695, -0.1505
0.172842, -0.1507
0.172989, -0.1509
0.173136, -0.1511
0.173283, -0.1512
0.173430, -0.1514
0.173577, -0.1516
0.173725, -0.1518
0.173872, -0.1519
0.174019, -0.1521
0.174166, -0.1523
0.174313, -0.1525
0.174460, -0.1527
0.174607, -0.1528
0.174754, -0.1530
0.174901, -0.1532
0.175048, -0.1534
0.175196, -0.1535
0.175343, -0.1537
0.175490, -0.1539
0.175637, -0.1541
0.175784, -0.1542
0.175931, -0.1544
0.176078, -0.1546
0.176225, -0.1548
0.176372, -0.1549
0.176519, -0.1551
0.176667, -0.1553
0.176814, -0.1555
0.176961, -0.1556
0.177108, -0.1558
0.177255, -0.1560
0.177402, -0.1562
0.177549, -0.1563
0.177696, -0.1565
0.177843, -0.1567
0.177990, -0.1569
0.178138, -0.1570
0.178285, -0.1572
0.178432, -0.1574
0.178579, -0.1576
0.178726, -0.1577
0.178873, -0.1579
0.179020, -0.1581
0.179167, -0.1582
0.179314, -0.1584
0.179461, -0.1586
0.179609, -0.1588
0.179756, -0.1589
0.179903, -0.1591
0.180050, -0.1593
0.180197, -0.1594
0.180344, -0.1596
0.180491, -0.1598
0.180638, -0.1600
0.180785, -0.1601
0.180932, -0.1603
0.181080, -0.1605
0.181227, -0.1606
0.181374, -0.1608
0.181521, -0.1610
0.181668, -0.1612
0.181815, -0.1613
0.181962, -0.1615
0.182109, -0.1617
0.182256, -0.1618
0.182403, -0.1620
0.182551, -0.1622
0.182698, -0.1623
0.182845, -0.1625
0.182992, -0.1627
0.183139, -0.1628
0.183286, -0.1630
0.183433, -0.1632
0.183580, -0.1634
0.183727, -0.1635
0.183874, -0.1637
0.184022, -0.1639
0.184169, -0.1640
0.184316, -0.1642
0.184463, -0.1644
0.184610, -0.1645
0.184757, -0.1647
0.184904, -0.1649
0.185051, -0.1650
