# L1 collimated design OPL=0
# r_mm, sag_um
0.140234, -1.8377
0.140377, -1.8414
0.140519, -1.8451
0.140662, -1.8489
0.140804, -1.8526
0.140947, -1.8563
0.141089, -1.8601
0.141232, -1.8638
0.141374, -1.8675
0.141517, -1.8713
0.141659, -1.8750
0.141802, -1.8788
0.141944, -1.8825
0.142087, -1.8863
0.142229, -1.8900
0.142372, -1.8938
0.142514, -1.8976
0.142657, -1.9014
0.142799, -1.9051
0.142942, -1.9089
0.143084, -1.9127
0.143227, -1.9165
0.143369, -1.9203
0.143512, -1.9241
0.143654, -1.9279
0.143797, -1.9317
0.143939, -1.9355
0.144082, -1.9393
0.144224, -1.9431
0.144367, -1.9469
0.144509, -1.9507
0.144652, -1.9546
0.144794, -1.9584
0.144937, -1.9622
0.145080, -1.9661
0.145222, -1.9699
0.145365, -1.9737
0.145507, -1.9776
0.145650, -1.9814
0.145792, -1.9853
0.145935, -1.9892
0.146077, -1.9930
0.146220, -1.9969
0.146362, -2.0007
0.146505, -2.0046
0.146647, -2.0085
0.146790, -2.0124
0.146932, -2.0163
0.147075, -2.0201
0.147217, -2.0240
0.147360, -2.0279
0.147502, -2.0318
0.147645, -2.0357
0.147787, -2.0396
0.147930, -2.0435
0.148072, -2.0475
0.148215, -2.0514
0.148357, -2.0553
0.148500, -2.0592
0.148642, -2.0631
0.148785, -2.0671
0.148927, -2.0710
0.149070, -2.0750
0.149212, -2.0789
0.149355, -2.0828
0.149497, -2.0868
0.149640, -2.0907
0.149782, -2.0947
0.149925, -2.0987
0.150068, -2.1026
0.150210, -2.1066
0.150353, -2.1106
0.150495, -2.1145
0.150638, -2.1185
0.150780, -2.1225
0.150923, -2.1265
0.151065, -2.1305
0.151208, -2.1345
0.151350, -2.1385
0.151493, -2.1425
0.151635, -2.1465
0.151778, -2.1505
0.151920, -2.1545
0.152063, -2.1585
0.152205, -2.1625
0.152348, -2.1665
0.152490, -2.1706
0.152633, -2.1746
0.152775, -2.1786
0.152918, -2.1827
0.153060, -2.1867
0.153203, -2.1908
0.153345, -2.1948
0.153488, -2.1989
0.153630, -2.2029
0.153773, -2.2070
0.153915, -2.2110
0.154058, -2.2151
0.154200, -2.2192
0.154343, -2.2233
0.154485, -2.2273
0.154628, -2.2314
0.154770, -2.2355
0.154913, -2.2396
0.155056, -2.2437
0.155198, -2.2478
0.155341, -2.2519
0.155483, -2.2560
0.155626, -2.2601
0.155768, -2.2642
0.155911, -2.2683
0.156053, -2.2724
0.156196, -2.2765
0.156338, -2.2807
0.156481, -2.2848
0.156623, -2.2889
0.156766, -2.2931
0.156908, -2.2972
0.157051, -2.3014
0.157193, -2.3055
0.157336, -2.3097
0.157478, -2.3138
0.157621, -2.3180
0.157763, -2.3221
0.157906, -2.3263
0.158048, -2.3305
0.158191, -2.3346
0.158333, -2.3388
0.158476, -2.3430
0.158618, -2.3472
0.158761, -2.3514
0.158903, -2.3556
0.159046, -2.3597
0.159188, -2.3639
0.159331, -2.3681
0.159473, -2.3724
0.159616, -2.3766
0.159758, -2.3808
0.159901, -2.3850
0.160044, -2.3892
0.160186, -2.3934
0.160329, -2.3977
0.160471, -2.4019
0.160614, -2.4061
0.160756, -2.4104
0.160899, -2.4146
0.161041, -2.4189
0.161184, -2.4231
0.161326, -2.4274
0.161469, -2.4316
0.161611, -2.4359
0.161754, -2.4401
0.161896, -2.4444
0.162039, -2.4487
0.162181, -2.4530
0.162324, -2.4572
0.162466, -2.4615
0.162609, -2.4658
0.162751, -2.4701
0.162894, -2.4744
0.163036, -2.4787
0.163179, -2.4830
0.163321, -2.4873
0.163464, -2.4916
0.163606, -2.4959
0.163749, -2.5002
0.163891, -2.5045
0.164034, -2.5089
0.164176, -2.5132
0.164319, -2.5175
0.164461, -2.5219
0.164604, -2.5262
0.164746, -2.5305
0.164889, -2.5349
0.165032, -2.5392
0.165174, -2.5436
0.165317, -2.5479
